"","Normalized.0","Normalized.1","Normalized.2","Normalized.3","Normalized.4","Normalized.5","Normalized.6","Normalized.7","Normalized.8","Normalized.9","Normalized.10","Normalized.11","Normalized.12","Normalized.13","Normalized.14","Normalized.15","Normalized.16","Normalized.17","Normalized.18","Normalized.19","Normalized.20","Normalized.21","Normalized.22","Normalized.23","Normalized.24","Normalized.25","Normalized.26","Normalized.27","Normalized.28","Normalized.29","Normalized.30","Normalized.31","Normalized.32","Normalized.33","Normalized.34","Normalized.35","Normalized.36","Normalized.37","Normalized.38","Normalized.39","Normalized.40","Normalized.41","Normalized.42","Normalized.43","Normalized.44","Normalized.45","Normalized.46","Normalized.47","Normalized.48","Normalized.49","Normalized.50","Normalized.51","Membership","Predicted"
"430",0.22,0.28,0.22,0.17,0.22,0.17,0,0.39,0.33,0.33,0.22,0.33,0.44,0.28,0.5,0.28,0.11,0.11,0.28,0.56,0.61,0.44,0.72,0.22,0.94,0.5,0.28,0.06,0.22,0.06,0.17,0.06,0.39,0,0.39,0.17,0.39,0.22,0.61,0.22,0.17,0.33,0.33,0.39,0.44,0.33,0.56,0.17,0.33,1,0.39,0.67,4,4
"431",0.07,0.2,0.27,0.13,0.07,0.07,0,0.27,0.13,0.27,0.33,0.27,0.07,0.4,0.2,0.27,0.07,0.13,0.13,0.13,0.07,0.27,0.6,0.47,0.33,0.27,0,0,0.07,0.2,0.13,0.2,0.13,0.13,0.13,0.2,0.13,0.07,0.6,0.4,0.07,0,0.07,0.27,0.33,0.07,0.13,0.2,0.13,0.4,0.13,1,3,3
"432",0.22,0,0.78,0.11,0.33,0.22,0.11,0.11,0.33,0.22,0.11,0.33,0.22,0.11,0.44,0.44,0.33,0.33,0.22,0.22,0.22,0.44,0.22,0.22,0.11,0.67,0.33,0.33,0.22,0.11,0.22,0.22,0.22,0.44,0,0.33,0.11,0,0.22,0.44,0.22,0.33,0.33,0.78,0.44,0.11,0.67,0.33,0,0.11,0.44,1,3,3
"433",0.64,0.44,0.48,0.48,0.36,0.32,0.64,0.2,0.32,0.6,0.4,0.48,0.4,0.48,0.96,0.52,0.48,0.32,0.6,0.96,0.52,0.36,1,0.56,0.44,0.68,0.52,0.52,0.4,0.44,0.36,0.2,0.64,0.72,0.52,0.32,0.4,0.12,0.2,0.6,0,0.48,0.12,0.32,0.68,0.4,0.72,0.2,0.32,0.08,0.44,0.92,4,4
"434",0.52,0.13,0.17,0.43,0.35,0.17,0.3,0.52,0.17,0.3,0.43,0.04,0.09,0.48,0.43,0.52,0.39,0.22,0.48,0.26,0.39,0.13,0.35,0.43,1,0.48,0.22,0.39,0,0.22,0.09,0.39,0.09,0.17,0.13,0.22,0.26,0.17,0.17,0.3,0.13,0.09,0.17,0.17,0.61,0.17,0.13,0.43,0.35,0.13,0.61,0.52,3,3
"435",0.54,0.31,1,0.46,0.23,0.54,0.46,0.23,0.31,0.54,0.62,0.62,0.92,0.46,0.54,0.38,0.54,0.38,0.31,0.31,0.62,1,0.38,0.85,0.62,0.92,0.46,0.23,0.08,0.23,0.15,0.38,0.31,0.46,0.46,0.46,0.69,0.62,0.38,0.31,0.62,0.62,0.31,0.15,0.54,0.54,0.31,0.54,0,0.38,0.46,0.69,4,4
"436",0.33,0.33,0,0,0.67,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0.33,0,0.33,0,0,0.33,0,0,0,0,0,0.33,0,0,0,0,0,1,0,0,1,0,0,0.33,0,0,0,0.33,0,0.33,0.33,0.33,0.67,0,0,1,1
"437",0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0.5,1,0.5,0,0.5,0,0.5,3,3
"438",1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,3,3
"439",0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,3
"440",0,0,0.5,0,0,0,0,0,0,0,0.5,0,1,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0.5,1,0.5,0,0,0.5,1,1,0.5,0,0,0,3,3
"441",0,0.5,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,1,0.5,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0.5,0,0,0,0.5,0,0,1,1
"442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"443",0,0,0,0,0,0,0,0,0,1,0,0,0.33,0,0,0,0,0,0.33,0,0,0,0.33,0.33,0,0,0.33,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.33,0.33,0,0,0,1,1
"444",0,0.33,0.33,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.33,0,1,0,0,0.33,0,0,1,1
"445",0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.33,0.33,0,0,0.33,0.33,0,0.33,0,0,0,1,1,1
"446",0,0.5,0,0.5,0.25,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0.25,0,0.25,0.25,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0.25,0.25,0,0,0.75,1,1,1
"447",0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.5,0,0,0,0,0,0,0,0,0.5,1,0,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0.5,0,0,0.25,0,0,0.25,0,0,0.25,0,0.5,1,1
"448",0.33,0,0,0,0.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.67,0,0,0,0,0,0.33,0,0.33,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,1,1,1
"449",0.5,0,0,0,0,0,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0,1,1
"450",0,0,0,0,0.33,0,0,0,0.33,0,0,0,1,0.67,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.67,1,1
"451",0,0,0,0,0.5,0,0,0,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,1,1
"452",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0.5,1,1
"453",0,0,0.33,0,0,0,0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.67,0.33,0,0,0.33,0,0.33,0.33,0,0.67,0,0,0.33,0.33,1,0,0,0,0.33,0,0.33,0,0,0.33,0.33,0.33,0.33,0,1,1
"454",0,0,0,0.67,0,0,0,0,0,0.33,0,0,0,0.33,0,0,0.33,0,0.67,0,0.33,0,0,0,0,0.33,0,0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,0.33,1,0,0.33,0,0.33,0.33,0.33,0.33,0,1,0.67,1,1
"455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1
"456",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0.5,0,0.5,0,0,0.5,1,1
"457",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0,0,1,0.5,0.5,0.5,0.5,1,0,0,0,0,0,0,0.5,0,0.5,1,1
"458",0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,1,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0,1,0,0.5,3,3
"459",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,1,0,0,1,1
"460",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
"461",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
"462",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1
"463",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0.5,0,1,1
"469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"470",0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1
"471",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
"473",0.43,0.71,0.14,0.29,0.29,0.43,0.57,0,0.43,0,0.29,0.57,0.14,0.43,0.86,0.14,0.57,0.57,0.14,0.57,0.57,0.86,0.29,0.29,0.43,0.57,0,0.57,0.29,0.14,0,0.29,0,0.43,0.43,0.86,0,0.14,1,0,0.14,0.29,0.14,0.43,0.29,0.57,0.29,1,0.14,0.29,0.43,0.29,4,4
"474",0.25,0,0.25,0.25,0.75,0,0,0,0.5,0.5,0.25,0.25,0.5,0,0,0.25,0,0,0.5,0,0.5,0.5,0,0,0,0.25,0,0.25,0.25,0,0.25,0,0.5,0.5,0.5,0,0.25,0,0,0.75,1,0,0,0.25,0.5,0,1,0.5,1,0.25,0.5,1,3,3
"475",0.33,0,0.33,0,0,0.33,0,1,0.33,0,0,0,1,0,0,0,0,0.33,0,0,0,0,0.67,1,0.33,0,0,0,0,0,0.33,0,0,0.33,0.33,0.33,1,0.67,0.33,0,1,0,1,0,0,0.33,0,0.33,0.67,0,0,1,3,3
"476",0.2,0,0,0.4,0.6,0,0.2,0,0,0,0.2,0,0.2,0.4,0,0,0.2,0.6,0.4,0.4,0,0.2,0,0,0.4,1,0.2,0,0.6,0.2,0,0,0.2,0.2,0,0,0.2,0.4,0,0,0.8,0.2,0.4,0.4,0.2,0.2,0,0,0.2,0.2,0.4,0.6,3,3
"477",0,0.6,0.2,0.2,0,0.4,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0.2,0,0.2,0,0.4,0,0.6,0,0,0,1,0.6,0,0.2,0.2,0,0.2,0,0.2,0.2,0,0.2,0,0,0,0,0.4,0.8,0.4,0.4,0.4,0,0.8,3,3
"478",0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0.33,0,1,0,0,0.33,0,0.33,0,0,0.33,1,0.33,0,0.67,0,0,0,0,0,0,0,0,0.67,0,0,0.33,0.33,0.33,1,1
"479",0.2,0.4,0,0,0,0,0.2,0.2,0.2,0,0.2,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0,0.6,0,0.2,0.6,0.6,0.2,0.2,0.8,0.2,0,0.2,0.4,0.2,0.2,0.4,0.6,0.2,0,0,0,0.2,0,0.4,0.6,0.2,0.6,0,0.4,0.4,0.2,1,3,3
"480",0,0,0.33,0,0.33,0,0,0,0,0.33,0,0,0.33,0.33,0.67,0,0.33,0,0,0,0,0,0.67,0.33,0.33,1,0.33,0,0,0,0,0.33,0.67,0,0,0,0.33,0,0.33,0.33,0,0,0,0.67,0,1,0,0.67,0,0.33,0.33,0.67,3,3
"481",0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,1,0,0,0,0.5,0,0,0.5,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0.5,1,3,3
"482",0.22,0.44,0.22,0.56,1,0.44,0.11,0,0.33,0,0.44,0.78,1,0.33,0.67,0.11,0.78,0.11,0.56,0.22,0.33,0.33,0.78,0.22,0.33,0.33,0.44,0.22,0.11,0,0.22,0.89,0.44,0.22,0.56,0,0.11,0.44,0.11,0.11,0.22,0.44,0.56,0.22,0.56,0.11,0.44,0.22,0.56,0.78,0.78,0.11,4,4
"483",0.92,0.42,0.33,0.58,0.67,0.67,0.75,0.75,0.67,0.42,0.75,0.17,0.92,0.17,0.75,0.5,0.83,0.75,0.33,0.42,0.5,0.42,0.42,0.5,0.42,0.67,0.42,0.25,0.25,0.33,0.5,0.33,0.33,0.17,0.25,0.5,0.5,0.5,0.25,1,0,0.17,0.5,0.42,0.5,0.25,0.42,0.58,0,0.33,0.58,0.33,2,2
"484",0.33,1,0.76,0.1,0.67,0.48,0.86,0.29,1,0.67,0.48,0.62,0.33,0.38,0.48,0.52,1,0.29,0.71,0.29,0.43,0.33,0.29,0.67,0.52,0.52,0.29,0.1,0,0.14,0.57,0.81,0.52,0.14,0.33,0.24,0.1,0.29,0.71,0.24,0.48,0.52,0.48,0.24,0.43,0.19,0.38,0.29,0.1,0.19,0.43,0.52,2,2
"485",0.07,0.29,0.64,0.43,0.57,0.29,0.21,0.43,0.64,0.36,0.29,0.71,0.93,0.29,0.57,0.5,0.86,0.29,0.71,0.79,0.79,0,0.93,0.71,0.5,0.86,0,0.29,0.36,0.36,0.29,0.29,0.5,0.43,0.71,0.29,0.21,0.71,0.43,0.29,0.14,0,0.21,0.36,0.14,0.57,0.29,0.5,0.14,0.07,0.14,1,4,4
"486",0.35,0.41,0.35,0.29,0.29,0.59,0.71,0.47,0.29,0.35,0.35,0.41,0.47,0.82,0.24,0.35,0.82,0.88,0.65,0.35,0.47,0.71,0.53,0.35,0.47,0.59,0.29,0.06,0.29,0.65,0.59,0.18,0.24,0,0.47,0.12,0.29,0.12,0.35,0.18,0.35,0.35,0.35,0.29,1,0.29,0.18,0.24,0.24,0.24,0.41,0.29,4,4
"487",0.63,1,0.5,1,0.75,0.63,0.5,0.63,0.5,1,0.88,0.63,0.5,0.88,0.88,0.75,0.38,0.88,0.75,0.5,0.75,0.5,0.5,0.63,0.88,0.63,0.38,0.13,0.13,0.38,0.25,0.38,0.25,0.38,0.63,0.25,1,0.5,0.13,0.88,0.63,0.38,0.25,0.38,0.88,0.13,0,0.25,0.13,0.88,0.75,0.5,2,2
"488",0.25,0.31,0.25,0.63,0.69,0.44,0.19,0.06,0.69,0.56,0.44,0.06,0.56,1,0.44,0.31,0.38,0.31,0.56,0.5,0.38,0.19,0.13,0.63,0.44,0.94,0.25,0.25,0.13,0.31,0.25,0.44,0.13,0.5,0.25,0.38,0.13,0.44,0.31,0,0.44,0.38,0.5,0.5,0.38,0.06,0.75,0.75,0.38,0.56,0.56,0.25,4,4
"489",0.45,0.5,0.85,0.65,0.45,1,0.65,0.65,0.15,0.1,0.2,0.9,0.05,0.25,0.7,0.25,0.75,0.9,0.6,0.35,0.3,0.45,0.55,0.25,0.3,0.4,0.2,0,0.2,0.3,0.05,0.3,0,0.35,0.35,0.3,0.15,0.6,0.15,0.3,0.2,0.1,0.4,0.6,0.35,0.3,0.55,0.1,0.45,0.3,0.55,0.55,4,4
"490",0.37,0.63,0.63,0.58,0.16,0.74,0.37,0.58,0.32,0.42,0.32,0.79,0.11,0.37,0.74,0.37,0.32,0.37,0.47,0.26,0.63,0.89,1,0.42,0.95,0.42,0.11,0.21,0.53,0.26,0,0.42,0.63,0.84,0.16,0.32,0.74,0.32,0.32,0.26,0.47,0.37,0.32,0.16,0.68,0.47,0.53,0.37,0.63,0.74,0.32,0.42,4,4
"491",0.31,0.31,0.5,0.06,0.44,0.38,0.5,0.38,0.5,0.81,0.5,0.44,0.31,0.81,0.44,0.69,0.31,0.38,0.56,1,0.25,0.5,0.88,0.25,0.25,0.88,0.13,0.31,0.25,0.25,0.31,0.13,0.19,0.19,0.44,0.44,0.56,0.44,0.63,0.31,0.56,0.38,0.44,0.44,0.31,0,0.5,0.38,0.5,0.38,0.44,0.31,4,4
"492",0.08,0.35,0.31,0.42,0.46,0.58,0.19,0.54,0.27,0.31,0.15,0.15,0.58,0.27,0.27,0.65,0.35,0.15,0.35,0.23,0.65,0.31,0,0.35,1,0.38,0,0.04,0.12,0.42,0.15,0.27,0.35,0.42,0.42,0.46,0.23,0.23,0.19,0.15,0.15,0.27,0,0.38,0.15,0.31,0.12,0.46,0.19,0.15,0.15,0.42,3,3
"493",0.42,0.38,0.85,0.35,0.54,0.27,0.31,0.23,0.46,1,0.58,0.42,0.19,0.73,0.69,0.46,0.54,0.42,0.54,0.31,0.23,0.38,0.5,0.46,0.5,0.92,0.27,0.38,0,0.5,0.19,0.15,0.42,0.12,0.31,0.19,0.35,0.31,0.31,0.31,0.62,0.42,0.54,0.38,0.31,0.19,0.23,0.42,0.35,0.46,0.62,0.73,4,4
"494",0.13,0,0.63,0.5,0.44,0.38,1,1,0.13,0.44,0.44,0.63,0.63,0.44,0.38,0.19,0.38,0.25,0.25,0.63,0.25,0.56,0.63,0.44,0.38,0.75,0.19,0.31,0.31,0.19,0.25,0,0.25,0,0,0.06,0.44,0.13,0.19,0.5,0.19,0.19,0.63,0.63,0.56,0.44,0.19,0.5,0.25,0.63,0.13,0.5,4,4
"495",0.5,0.38,0.38,0.25,0.13,0.13,0.13,0.63,0.5,0.38,0.38,0.88,0.75,1,0.25,0.75,0.63,0.13,0.63,0.38,0,0,0.25,0.88,0.63,1,0.25,0.5,0.13,0.25,0.38,0.13,0.63,0.5,0.5,0.13,0.63,0.25,0.25,0.13,0.63,0.13,0.75,0.38,0.25,0.75,0.38,0.63,0.38,0.88,0.5,0.38,4,4
"496",0.43,0.43,0.71,1,1,0,0.71,0.57,0.86,1,0.14,0.71,0.57,0.57,0.29,0.29,0.29,0.57,0.29,0.14,0.57,0,0.43,0.57,0.86,0.14,0.29,0.43,0.29,0.14,0.57,0.57,0.29,0.14,0.29,0.71,0.71,0.14,0.29,0.29,0,0.29,0,0,0,0,0.57,0.43,0.29,0.57,0.14,0.43,2,2
"497",0.56,0.69,0.63,1,0.38,0.44,0.75,0.44,0.38,0.25,0.5,0.69,0.38,0.31,0.44,0.25,0.75,0.44,0.5,0.13,0.81,0.38,0.44,0.75,0.5,0.5,0.69,0.31,0.31,0.25,0.19,0.44,0.25,0.25,0.38,0.19,0,0.5,0.5,0.38,0.31,0.25,0.38,0.19,0.25,0.25,0.38,0.44,0.63,0,0.5,0.63,4,4
"498",0.55,0.55,0.09,0.18,1,0.64,0.27,0.36,0.73,0.55,0.73,0.18,0.91,0.36,0.82,0.45,0.27,0.36,0.55,0.09,0.36,0.45,0.18,0.64,0.55,0.18,0.36,0.45,0.27,0.36,0.55,0.45,0.18,0.18,0.55,0.36,0.18,0.55,0.45,0.18,0.18,0,0.27,0.36,0.27,0.09,0.18,0.27,0.09,0.27,0.55,0.36,4,4
"499",0.3,0.4,0.3,0.1,0.5,0.4,0.5,1,0.1,0.4,1,0.1,0.7,0.3,0,0.8,0.6,1,0.3,0.1,0.6,1,0.5,0.7,0.4,0.5,0.7,0.3,0.1,0.2,0.4,0.2,0.3,0.2,0.6,0.3,0.1,0.2,1,0,0.4,0.1,0.3,0.3,0,0.3,0.8,0.4,0.3,0.1,0.4,0.7,4,4
"500",0.42,0.63,0.84,0.63,0.58,0.42,0.47,0.42,0.68,0.63,0.53,0.42,0.53,0.37,0.26,0.37,0.89,0.79,0.53,0.58,0.26,0.11,0.74,0.42,0.95,0.79,0,0.63,0.32,0.32,0.47,0.74,0.26,0.11,0.53,0.11,0.53,0.58,0.58,0.42,0.63,0.47,0.42,0.26,0.26,0.05,0.42,0.53,1,0.74,0.79,0.63,4,4
"501",0.26,0.45,0.32,0.26,0.55,0.58,0.16,0.23,0.29,0.23,0.58,0.29,0.23,0.58,0.26,0.29,0.06,0.23,0.48,0.55,0.39,0.26,0.39,0.39,1,0.45,0.06,0.23,0,0.19,0.16,0.1,0.39,0.19,0.29,0.26,0.32,0.23,0.23,0.16,0.35,0.39,0.29,0.26,0.35,0.29,0.71,0.35,0.48,0.55,0.68,0.52,4,4
"502",0.35,0.53,0.41,0.06,0.53,0.47,0.71,0.47,0.65,0.47,0.41,0.53,0.53,0.24,0.41,1,0.18,0.76,0.53,0.29,0.71,0.53,0.35,0.65,0.71,0.35,0.65,0.18,0.35,0.06,0.12,0.47,0.59,0.06,0.24,0.24,0.29,0.29,0.47,0,0.18,0.24,0.12,0.35,0.76,0.29,0.41,0.59,0.41,0.53,0.82,0.47,4,4
"503",0.79,0,0.5,0.83,0.63,0.46,0.5,0.54,0.58,0.54,0.5,0.38,0.58,0.54,0.5,0.5,0.67,0.5,0.5,0.38,0.63,0.63,0.75,0.42,0.58,0.83,0.46,0.29,0.33,0.21,0.17,0.25,0.17,0.46,0.25,0.38,0.5,0.46,0.63,0.54,0.25,0.21,0.67,0.29,0.29,0.46,0.33,0.21,0.71,0.5,1,0.29,4,4
"504",1,0.63,0.26,0.37,0.63,0.79,1,0.63,0.63,0.74,0.21,0.95,0.37,0.84,0.37,0.42,0.68,0.42,0.47,0.47,0.89,0.47,0.16,0.74,0.42,0.74,0.26,0.11,0.05,0.53,0.26,0.16,0.37,0.11,0.11,0.37,0.26,0.21,0.26,0,0.58,0.05,0.16,0.26,0,0,0.37,0.53,0.42,0.32,0.74,0.47,4,4
"505",0.17,0.7,0.17,0.53,0.1,0.3,0.4,0.5,0.4,0.4,0.47,0.43,0.4,0.6,0.37,0.33,0.47,0.43,0.6,0.27,0.63,0.5,0.7,1,0.73,0.57,0,0.13,0.1,0.33,0.17,0.37,0.17,0.3,0.17,0.23,0.4,0.23,0.17,0.27,0.13,0.33,0.3,0.03,0.27,0.2,0.1,0.27,0.23,0.53,0.43,0.73,4,4
"506",0.43,0.5,0.43,0.64,0.57,1,0.07,0.5,0.36,0.5,0.29,0.43,0.64,0.29,0.64,0.43,0.29,0.21,0.64,0.79,0.14,0.43,0.64,0.71,0.79,0.5,0,0.21,0.5,0.79,0.07,0.36,0.36,0.43,0.21,0.57,0.21,0.43,0.14,0.36,0.07,0.29,0.29,0.57,0.14,0.29,0.07,0.29,0.36,0.14,0.79,0.64,4,4
"507",0.64,0.27,0.27,0,0.64,0.09,1,0.18,0.27,0.45,0.18,0.36,0.45,0.36,0.45,0.18,0.45,0.36,0.18,0.18,0.55,0.36,0.27,0.91,0.82,0.18,0.27,0,0.18,0.18,0.18,0.09,0.09,0.36,0.36,0.36,0.18,0.36,0.45,0.45,0.18,0.18,0.27,0.09,0.27,0.18,0.64,0.27,0.45,0.27,0.45,0.36,4,4
"508",0.54,0.15,0.62,0.31,0.23,0.69,0.62,0.31,0.31,0.54,0.54,0.46,0.69,0.38,0.38,0.46,0.38,0.54,0.23,0.85,0.62,0.38,0.77,0.23,0.77,1,0.46,0.08,0.23,0.15,0.15,0,0.23,0.23,0.62,0.08,0.46,0.08,0.23,0.38,0.31,0.15,0.23,0.46,0.62,0.08,0.31,0.15,0.38,0.62,0.54,0.92,4,4
"509",0.35,0.27,0.54,0.65,0.15,0.42,0.58,0.38,0.19,1,0.23,0.54,0.65,0.42,0.46,0.62,0.58,0.46,0.35,0.42,0.58,0.12,0.04,0.46,0.65,0.85,0.31,0.35,0.31,0.12,0.23,0.08,0.35,0,0.08,0.04,0.27,0.15,0.27,0.31,0.38,0.19,0.23,0.12,0.19,0.12,0.23,0.19,0.35,0.19,0.12,0.46,4,4
"510",0.33,0.33,0.3,0.3,0.7,0.37,0.33,0.33,0.3,0.44,0.48,0.22,0.41,0.07,0.37,0.67,0.44,0.33,0.63,0.22,0.44,0.7,0.48,0.78,0.93,0.81,0.15,0,0.15,0.15,0.44,0.11,0,0.22,0.33,0.22,0.33,0.26,0.15,0.26,0.33,0.37,0.07,0.22,0.52,0.52,0.41,0.44,0.41,0.78,0.67,1,4,4
"511",0.75,0.8,0.9,0.7,0.9,0.5,0.15,0.8,0.85,0.7,0.55,0.85,0.45,0.55,0.75,0.8,1,0.5,0.65,0.65,0.3,0.6,0.7,0.65,0.9,0.25,0.4,0.1,0.4,0.5,0,0.2,0.5,0.85,0.45,0.65,0.2,0.55,0.05,0.15,0.4,0.5,0.35,0.3,0.5,0.45,0.55,0.5,0.55,0.25,0.6,0.75,2,2
